"user.self","sys.self","elapsed","user.child","sys.child","type"
1.35400000000004,0.0439999999999827,1.39299999998184,0,0,"ggnet2"
1.38800000000003,0.0749999999999886,1.45600000000559,0,0,"ggnet2"
1.35199999999998,0.0380000000000109,1.38500000000931,0,0,"ggnet2"
1.36500000000001,0.0399999999999636,1.3979999999865,0,0,"ggnet2"
1.30700000000002,0.0389999999999873,1.33899999997811,0,0,"ggnet2"
1.33799999999997,0.0430000000000064,1.37400000001071,0,0,"ggnet2"
1.29999999999995,0.0370000000000346,1.3300000000163,0,0,"ggnet2"
1.34800000000007,0.04200000000003,1.38300000003073,0,0,"ggnet2"
1.33100000000002,0.0409999999999968,1.36599999997998,0,0,"ggnet2"
1.33199999999999,0.0419999999999732,1.36800000001676,0,0,"ggnet2"
1.29699999999991,0.0400000000000205,1.3300000000163,0,0,"ggnet2"
1.33899999999994,0.0380000000000109,1.37099999998463,0,0,"ggnet2"
1.40300000000002,0.0409999999999968,1.44000000000233,0,0,"ggnet2"
1.327,0.0379999999999541,1.35800000000745,0,0,"ggnet2"
1.34300000000007,0.0390000000000441,1.375,0,0,"ggnet2"
1.30399999999997,0.0380000000000109,1.33600000001024,0,0,"ggnet2"
1.32600000000002,0.0399999999999636,1.35900000005495,0,0,"ggnet2"
1.32300000000009,0.0380000000000109,1.35500000003958,0,0,"ggnet2"
1.34100000000001,0.0399999999999636,1.37400000001071,0,0,"ggnet2"
1.35299999999995,0.0380000000000109,1.38500000000931,0,0,"ggnet2"
1.36599999999999,0.0389999999999873,1.39899999997579,0,0,"ggnet2"
1.31399999999996,0.0380000000000109,1.34499999997206,0,0,"ggnet2"
1.33800000000008,0.0389999999999873,1.37200000003213,0,0,"ggnet2"
1.33100000000002,0.0389999999999873,1.3640000000014,0,0,"ggnet2"
1.36700000000008,0.0450000000000159,1.40500000002794,0,0,"ggnet2"
1.33500000000004,0.0380000000000109,1.36700000002747,0,0,"ggnet2"
1.34300000000007,0.0389999999999873,1.375,0,0,"ggnet2"
1.322,0.0389999999999873,1.35399999999208,0,0,"ggnet2"
1.36599999999999,0.0390000000000441,1.39899999997579,0,0,"ggnet2"
1.346,0.0430000000000064,1.38300000003073,0,0,"ggnet2"
1.37,0.0389999999999873,1.40399999998044,0,0,"ggnet2"
1.38599999999997,0.0400000000000205,1.42099999997299,0,0,"ggnet2"
1.34400000000005,0.0389999999999873,1.37699999997858,0,0,"ggnet2"
1.32299999999998,0.0380000000000109,1.35500000003958,0,0,"ggnet2"
1.37699999999995,0.0380000000000109,1.42200000002049,0,0,"ggnet2"
1.375,0.0389999999999873,1.40799999999581,0,0,"ggnet2"
1.35000000000002,0.0369999999999777,1.38099999999395,0,0,"ggnet2"
1.33600000000001,0.0400000000000205,1.36800000001676,0,0,"ggnet2"
1.32999999999993,0.0380000000000109,1.36100000003353,0,0,"ggnet2"
1.29300000000001,0.0400000000000205,1.32600000000093,0,0,"ggnet2"
1.31100000000004,0.0360000000000014,1.3399999999674,0,0,"ggnet2"
1.33100000000002,0.0409999999999968,1.36499999999069,0,0,"ggnet2"
1.31400000000008,0.0380000000000109,1.34500000003027,0,0,"ggnet2"
1.34700000000009,0.0399999999999636,1.38000000000466,0,0,"ggnet2"
1.34100000000001,0.0360000000000014,1.36999999999534,0,0,"ggnet2"
1.34300000000007,0.0400000000000205,1.37599999998929,0,0,"ggnet2"
1.30700000000002,0.0409999999999968,1.34000000002561,0,0,"ggnet2"
1.39400000000001,0.0409999999999968,1.42999999999302,0,0,"ggnet2"
1.34399999999994,0.0389999999999873,1.37699999997858,0,0,"ggnet2"
1.38699999999994,0.0400000000000205,1.4199999999837,0,0,"ggnet2"
1.44900000000007,0.0439999999999827,1.48600000003353,0,0,"ggnet2"
1.31700000000001,0.0400000000000205,1.3520000000135,0,0,"ggnet2"
1.35199999999998,0.0400000000000205,1.38500000000931,0,0,"ggnet2"
1.33000000000004,0.0369999999999777,1.36100000003353,0,0,"ggnet2"
1.34199999999998,0.0400000000000205,1.37599999998929,0,0,"ggnet2"
1.32600000000002,0.0369999999999777,1.35600000002887,0,0,"ggnet2"
1.31100000000004,0.0389999999999873,1.34299999999348,0,0,"ggnet2"
1.33500000000004,0.0380000000000109,1.36599999997998,0,0,"ggnet2"
1.322,0.0380000000000109,1.35399999999208,0,0,"ggnet2"
1.346,0.0389999999999873,1.37800000002608,0,0,"ggnet2"
1.35199999999998,0.0400000000000205,1.3859999999986,0,0,"ggnet2"
1.41600000000005,0.0389999999999873,1.44799999997485,0,0,"ggnet2"
1.34599999999989,0.0400000000000205,1.38000000000466,0,0,"ggnet2"
1.32799999999997,0.0369999999999777,1.35800000000745,0,0,"ggnet2"
1.34000000000015,0.0379999999999541,1.37099999998463,0,0,"ggnet2"
1.35199999999986,0.0380000000000109,1.38399999996182,0,0,"ggnet2"
1.32999999999993,0.0389999999999873,1.36199999996461,0,0,"ggnet2"
1.32300000000009,0.0380000000000109,1.35500000003958,0,0,"ggnet2"
1.35000000000014,0.04200000000003,1.3859999999986,0,0,"ggnet2"
1.31600000000003,0.0389999999999873,1.34999999997672,0,0,"ggnet2"
1.32799999999997,0.0400000000000205,1.35999999998603,0,0,"ggnet2"
1.33199999999988,0.04200000000003,1.36799999995856,0,0,"ggnet2"
0.836999999999989,0.0339999999999918,0.866000000038184,0,0,"ggnet2"
1.34799999999996,0.0380000000000109,1.37900000001537,0,0,"ggnet2"
1.32799999999997,0.035000000000025,1.35699999995995,0,0,"ggnet2"
1.31099999999992,0.0409999999999968,1.34499999997206,0,0,"ggnet2"
1.31200000000013,0.0369999999999777,1.34200000000419,0,0,"ggnet2"
1.31899999999996,0.0409999999999968,1.35399999999208,0,0,"ggnet2"
1.33600000000001,0.0370000000000346,1.36700000002747,0,0,"ggnet2"
1.34599999999978,0.0389999999999873,1.37900000001537,0,0,"ggnet2"
1.34400000000005,0.0380000000000109,1.37800000002608,0,0,"ggnet2"
1.32000000000016,0.0419999999999732,1.35600000002887,0,0,"ggnet2"
1.37400000000002,0.0409999999999968,1.4100000000326,0,0,"ggnet2"
1.33899999999994,0.04200000000003,1.37599999998929,0,0,"ggnet2"
1.33999999999992,0.0389999999999873,1.37400000001071,0,0,"ggnet2"
1.32999999999993,0.0409999999999968,1.3640000000014,0,0,"ggnet2"
1.33999999999992,0.0380000000000109,1.36999999999534,0,0,"ggnet2"
1.34999999999991,0.0389999999999873,1.38299999997253,0,0,"ggnet2"
1.32799999999997,0.0380000000000109,1.35999999998603,0,0,"ggnet2"
1.31600000000003,0.0389999999999873,1.34799999999814,0,0,"ggnet2"
1.33400000000006,0.0380000000000109,1.36599999997998,0,0,"ggnet2"
1.31600000000003,0.0370000000000346,1.34700000000885,0,0,"ggnet2"
1.32799999999997,0.0450000000000159,1.36599999997998,0,0,"ggnet2"
1.32399999999984,0.0409999999999968,1.35899999999674,0,0,"ggnet2"
1.29999999999995,0.0399999999999636,1.33399999997346,0,0,"ggnet2"
1.32099999999991,0.0360000000000014,1.35100000002421,0,0,"ggnet2"
1.33400000000006,0.0389999999999873,1.36599999997998,0,0,"ggnet2"
1.34100000000012,0.0380000000000109,1.37300000002142,0,0,"ggnet2"
1.32899999999995,0.0380000000000109,1.36099999997532,0,0,"ggnet2"
1.14300000000003,0.0240000000000009,1.1589999999851,0,0,"geomnet"
1.02499999999986,0.0209999999999582,1.03899999998976,0,0,"geomnet"
1.05000000000018,0.0200000000000387,1.06400000001304,0,0,"geomnet"
1.03899999999999,0.0190000000000055,1.05099999997765,0,0,"geomnet"
1.07500000000005,0.0179999999999723,1.08699999999953,0,0,"geomnet"
1.05099999999993,0.0199999999999818,1.06500000000233,0,0,"geomnet"
1.04999999999995,0.0199999999999818,1.06400000001304,0,0,"geomnet"
1.03099999999995,0.0190000000000055,1.04399999999441,0,0,"geomnet"
1.02599999999984,0.0209999999999582,1.04100000002654,0,0,"geomnet"
1.00799999999981,0.0190000000000055,1.02100000000792,0,0,"geomnet"
1.03400000000011,0.0160000000000196,1.04300000000512,0,0,"geomnet"
1.04999999999995,0.0189999999999486,1.06099999998696,0,0,"geomnet"
1.05299999999988,0.0199999999999818,1.06599999999162,0,0,"geomnet"
1.02299999999991,0.0169999999999959,1.03400000004331,0,0,"geomnet"
1.05799999999999,0.0240000000000009,1.07600000000093,0,0,"geomnet"
1.07500000000005,0.0180000000000291,1.08600000001024,0,0,"geomnet"
1.05500000000006,0.0179999999999723,1.06699999998091,0,0,"geomnet"
1.04499999999985,0.0180000000000291,1.0559999999823,0,0,"geomnet"
1.05399999999986,0.0190000000000055,1.06699999998091,0,0,"geomnet"
1.03200000000015,0.0169999999999959,1.04200000001583,0,0,"geomnet"
1.06500000000005,0.021000000000015,1.08100000000559,0,0,"geomnet"
1.00900000000001,0.0179999999999723,1.01899999997113,0,0,"geomnet"
1.03300000000013,0.0179999999999723,1.0449999999837,0,0,"geomnet"
1.03100000000018,0.0170000000000528,1.04200000001583,0,0,"geomnet"
1.02800000000002,0.0190000000000055,1.04200000001583,0,0,"geomnet"
1.06399999999985,0.0180000000000291,1.07600000000093,0,0,"geomnet"
1.03399999999988,0.0200000000000387,1.04700000002049,0,0,"geomnet"
1.01600000000008,0.0169999999999959,1.02799999999115,0,0,"geomnet"
1.04700000000003,0.0189999999999486,1.05900000000838,0,0,"geomnet"
1.01499999999987,0.021000000000015,1.02999999996973,0,0,"geomnet"
1.04999999999995,0.0199999999999818,1.06500000000233,0,0,"geomnet"
1.04099999999994,0.0169999999999959,1.05200000002515,0,0,"geomnet"
1.05500000000006,0.0169999999999959,1.06599999999162,0,0,"geomnet"
1.02700000000004,0.0169999999999959,1.03700000001118,0,0,"geomnet"
1.05799999999999,0.0209999999999582,1.07399999996414,0,0,"geomnet"
1.04500000000007,0.0249999999999773,1.06400000001304,0,0,"geomnet"
1.03400000000011,0.0199999999999818,1.04899999999907,0,0,"geomnet"
1.03700000000003,0.0190000000000055,1.04999999998836,0,0,"geomnet"
1.03800000000001,0.0179999999999723,1.04999999998836,0,0,"geomnet"
1.02999999999997,0.0190000000000055,1.04200000001583,0,0,"geomnet"
1.14700000000016,0.0159999999999627,1.15699999994831,0,0,"geomnet"
1.02800000000002,0.0190000000000055,1.03999999997905,0,0,"geomnet"
1.04199999999992,0.0179999999999723,1.05300000001444,0,0,"geomnet"
1.01699999999983,0.0199999999999818,1.03000000002794,0,0,"geomnet"
1.04700000000003,0.0180000000000291,1.05799999996088,0,0,"geomnet"
1.03700000000003,0.0190000000000055,1.04899999999907,0,0,"geomnet"
1.04700000000003,0.0169999999999959,1.05699999997159,0,0,"geomnet"
1.0329999999999,0.0209999999999582,1.04700000002049,0,0,"geomnet"
1.05500000000006,0.021000000000015,1.0679999999702,0,0,"geomnet"
0.604000000000042,0.0169999999999959,0.614999999990687,0,0,"geomnet"
1.05899999999997,0.0199999999999818,1.07199999998556,0,0,"geomnet"
1.1110000000001,0.0190000000000055,1.12199999997392,0,0,"geomnet"
1.02399999999989,0.0159999999999627,1.03299999999581,0,0,"geomnet"
1.01299999999992,0.0199999999999818,1.02799999999115,0,0,"geomnet"
1.029,0.0190000000000055,1.04099999996834,0,0,"geomnet"
1.029,0.0179999999999723,1.04099999996834,0,0,"geomnet"
1.048,0.0259999999999536,1.06800000002841,0,0,"geomnet"
1.03999999999996,0.0179999999999723,1.05100000003586,0,0,"geomnet"
1.04899999999998,0.0190000000000055,1.06099999998696,0,0,"geomnet"
1.02399999999989,0.0180000000000291,1.0350000000326,0,0,"geomnet"
1.05500000000006,0.0199999999999818,1.0679999999702,0,0,"geomnet"
1.05999999999995,0.0190000000000055,1.07099999999627,0,0,"geomnet"
1.05399999999986,0.0169999999999959,1.06400000001304,0,0,"geomnet"
1.08100000000013,0.0199999999999818,1.09499999997206,0,0,"geomnet"
1.048,0.0169999999999959,1.05800000001909,0,0,"geomnet"
1.03399999999988,0.0180000000000291,1.04599999997299,0,0,"geomnet"
1.05399999999986,0.0199999999999818,1.06800000002841,0,0,"geomnet"
1.03499999999985,0.0160000000000196,1.04399999999441,0,0,"geomnet"
1.03499999999985,0.0180000000000291,1.04500000004191,0,0,"geomnet"
1.05000000000018,0.0200000000000387,1.06199999997625,0,0,"geomnet"
1.04299999999989,0.0219999999999914,1.05900000000838,0,0,"geomnet"
1.04899999999998,0.0190000000000055,1.06099999998696,0,0,"geomnet"
1.04599999999982,0.0190000000000055,1.05900000000838,0,0,"geomnet"
1.02400000000011,0.0169999999999959,1.0350000000326,0,0,"geomnet"
1.03700000000003,0.0190000000000055,1.04899999999907,0,0,"geomnet"
1.0440000000001,0.0169999999999959,1.05400000000373,0,0,"geomnet"
1.03700000000003,0.021000000000015,1.05099999997765,0,0,"geomnet"
1.13999999999987,0.0249999999999773,1.1589999999851,0,0,"geomnet"
0.514999999999873,0.007000000000005,0.519000000029337,0,0,"geomnet"
1.07600000000002,0.021000000000015,1.0899999999674,0,0,"geomnet"
1.03500000000008,0.0199999999999818,1.04699999996228,0,0,"geomnet"
1.03500000000008,0.0199999999999818,1.04800000000978,0,0,"geomnet"
1.02999999999997,0.0190000000000055,1.04200000001583,0,0,"geomnet"
1.05400000000009,0.0200000000000387,1.06800000002841,0,0,"geomnet"
1.03399999999988,0.0179999999999723,1.0460000000312,0,0,"geomnet"
1.02199999999993,0.0190000000000055,1.0350000000326,0,0,"geomnet"
1.03999999999996,0.0180000000000291,1.05300000001444,0,0,"geomnet"
1.10400000000004,0.021000000000015,1.11800000001676,0,0,"geomnet"
1.03600000000006,0.0190000000000055,1.04800000000978,0,0,"geomnet"
1.04600000000005,0.0199999999999818,1.05900000000838,0,0,"geomnet"
1.03600000000006,0.0190000000000055,1.04899999999907,0,0,"geomnet"
1.02099999999996,0.021000000000015,1.03599999996368,0,0,"geomnet"
1.11900000000014,0.0200000000000387,1.13300000003073,0,0,"geomnet"
1.05700000000002,0.0209999999999582,1.07299999997485,0,0,"geomnet"
1.03399999999988,0.021000000000015,1.0460000000312,0,0,"geomnet"
1.03400000000011,0.0199999999999818,1.0460000000312,0,0,"geomnet"
1.05899999999997,0.0219999999999914,1.07400000002235,0,0,"geomnet"
1.07000000000016,0.0199999999999818,1.08299999998417,0,0,"geomnet"
1.09100000000012,0.0200000000000387,1.10399999999208,0,0,"geomnet"
1.04000000000019,0.0199999999999818,1.05300000001444,0,0,"geomnet"
1.15600000000018,0.0250000000000341,1.17600000003586,0,0,"ggnetwork"
1.15300000000002,0.021000000000015,1.16700000001583,0,0,"ggnetwork"
1.16800000000012,0.0229999999999677,1.18499999999767,0,0,"ggnetwork"
1.13000000000011,0.0200000000000387,1.14399999997113,0,0,"ggnetwork"
1.154,0.0250000000000341,1.17300000000978,0,0,"ggnetwork"
1.14899999999989,0.0190000000000055,1.16199999995297,0,0,"ggnetwork"
1.16799999999989,0.021000000000015,1.18400000000838,0,0,"ggnetwork"
1.16200000000003,0.0209999999999582,1.17600000003586,0,0,"ggnetwork"
1.20500000000015,0.0240000000000009,1.22200000000885,0,0,"ggnetwork"
1.16699999999992,0.0200000000000387,1.17999999999302,0,0,"ggnetwork"
1.17200000000003,0.0230000000000246,1.19000000000233,0,0,"ggnetwork"
1.11800000000017,0.0200000000000387,1.13099999999395,0,0,"ggnetwork"
1.14400000000001,0.0219999999999914,1.15900000004331,0,0,"ggnetwork"
1.14200000000005,0.0199999999999818,1.15399999998044,0,0,"ggnetwork"
1.18700000000013,0.0229999999999677,1.20299999997951,0,0,"ggnetwork"
1.11099999999988,0.0180000000000291,1.12099999998463,0,0,"ggnetwork"
1.15900000000011,0.021000000000015,1.17399999999907,0,0,"ggnetwork"
1.15900000000011,0.0219999999999914,1.17299999995157,0,0,"ggnetwork"
1.18099999999981,0.0209999999999582,1.19599999999627,0,0,"ggnetwork"
1.16200000000003,0.0219999999999914,1.17799999995623,0,0,"ggnetwork"
1.1719999999998,0.0240000000000009,1.18900000001304,0,0,"ggnetwork"
1.15000000000009,0.0230000000000246,1.16599999996834,0,0,"ggnetwork"
1.16000000000008,0.0190000000000055,1.17300000000978,0,0,"ggnetwork"
1.16799999999989,0.021000000000015,1.18299999996088,0,0,"ggnetwork"
1.15700000000015,0.0179999999999723,1.16800000000512,0,0,"ggnetwork"
1.15599999999995,0.0219999999999914,1.17300000000978,0,0,"ggnetwork"
1.14499999999998,0.021000000000015,1.15999999997439,0,0,"ggnetwork"
1.17699999999991,0.021000000000015,1.1929999999702,0,0,"ggnetwork"
1.1840000000002,0.0199999999999818,1.19900000002235,0,0,"ggnetwork"
1.17699999999991,0.0230000000000246,1.1940000000177,0,0,"ggnetwork"
1.15699999999993,0.0229999999999677,1.17700000002515,0,0,"ggnetwork"
1.20000000000005,0.0230000000000246,1.2160000000149,0,0,"ggnetwork"
1.17100000000005,0.0199999999999818,1.18499999999767,0,0,"ggnetwork"
1.17600000000016,0.0229999999999677,1.19399999995949,0,0,"ggnetwork"
1.17600000000016,0.0219999999999914,1.19200000003912,0,0,"ggnetwork"
1.21000000000004,0.0230000000000246,1.22499999997672,0,0,"ggnetwork"
1.17600000000016,0.0229999999999677,1.19200000003912,0,0,"ggnetwork"
1.18299999999999,0.0200000000000387,1.19799999997485,0,0,"ggnetwork"
1.16000000000008,0.021000000000015,1.17599999997765,0,0,"ggnetwork"
1.20000000000005,0.021000000000015,1.21500000002561,0,0,"ggnetwork"
1.14999999999986,0.0179999999999723,1.16300000000047,0,0,"ggnetwork"
1.18100000000004,0.0209999999999582,1.19500000000698,0,0,"ggnetwork"
1.18000000000006,0.021000000000015,1.19500000000698,0,0,"ggnetwork"
1.15200000000004,0.0169999999999959,1.16300000000047,0,0,"ggnetwork"
1.13100000000009,0.021000000000015,1.14500000001863,0,0,"ggnetwork"
1.14700000000016,0.021000000000015,1.16100000002189,0,0,"ggnetwork"
1.154,0.0219999999999914,1.17000000004191,0,0,"ggnetwork"
1.20499999999993,0.021000000000015,1.22000000003027,0,0,"ggnetwork"
1.17200000000003,0.0219999999999914,1.18800000002375,0,0,"ggnetwork"
1.16600000000017,0.0199999999999818,1.1809999999823,0,0,"ggnetwork"
1.1690000000001,0.0219999999999914,1.18500000005588,0,0,"ggnetwork"
1.154,0.0190000000000055,1.16599999996834,0,0,"ggnetwork"
1.20000000000005,0.0219999999999914,1.21399999997811,0,0,"ggnetwork"
1.17900000000009,0.0190000000000055,1.19199999998091,0,0,"ggnetwork"
1.15699999999993,0.021000000000015,1.1710000000312,0,0,"ggnetwork"
1.13900000000012,0.0170000000000528,1.15000000002328,0,0,"ggnetwork"
1.15599999999995,0.021000000000015,1.1710000000312,0,0,"ggnetwork"
1.15000000000009,0.021000000000015,1.16600000002654,0,0,"ggnetwork"
1.15000000000009,0.0219999999999914,1.16600000002654,0,0,"ggnetwork"
1.13699999999994,0.0200000000000387,1.15000000002328,0,0,"ggnetwork"
1.12699999999995,0.0199999999999818,1.14199999999255,0,0,"ggnetwork"
1.15900000000011,0.021000000000015,1.17399999999907,0,0,"ggnetwork"
1.173,0.0230000000000246,1.18900000001304,0,0,"ggnetwork"
1.20899999999983,0.0220000000000482,1.22500000003492,0,0,"ggnetwork"
1.14300000000003,0.0190000000000055,1.15499999996973,0,0,"ggnetwork"
1.18900000000008,0.0219999999999914,1.20499999995809,0,0,"ggnetwork"
1.16100000000006,0.0190000000000055,1.17300000000978,0,0,"ggnetwork"
1.17899999999986,0.0219999999999914,1.19500000000698,0,0,"ggnetwork"
1.16999999999985,0.0200000000000387,1.18299999996088,0,0,"ggnetwork"
1.16599999999994,0.0219999999999914,1.18100000004051,0,0,"ggnetwork"
1.19699999999989,0.021000000000015,1.21199999999953,0,0,"ggnetwork"
1.21499999999992,0.0249999999999773,1.23399999999674,0,0,"ggnetwork"
1.15300000000002,0.0220000000000482,1.16899999999441,0,0,"ggnetwork"
1.15499999999997,0.021000000000015,1.1699999999837,0,0,"ggnetwork"
1.15900000000011,0.0200000000000387,1.17300000000978,0,0,"ggnetwork"
1.13699999999994,0.0220000000000482,1.15299999999115,0,0,"ggnetwork"
1.18999999999983,0.0199999999999818,1.2039999999688,0,0,"ggnetwork"
1.19799999999987,0.021000000000015,1.21500000002561,0,0,"ggnetwork"
1.16399999999999,0.0179999999999723,1.17599999997765,0,0,"ggnetwork"
1.22900000000004,0.0220000000000482,1.26299999997718,0,0,"ggnetwork"
1.21000000000004,0.0240000000000009,1.22899999999208,0,0,"ggnetwork"
1.18000000000006,0.0230000000000246,1.19699999998556,0,0,"ggnetwork"
1.21299999999997,0.0200000000000387,1.2270000000135,0,0,"ggnetwork"
1.1719999999998,0.021000000000015,1.18499999999767,0,0,"ggnetwork"
1.22500000000014,0.0250000000000341,1.24300000001676,0,0,"ggnetwork"
1.14300000000003,0.0190000000000055,1.15499999996973,0,0,"ggnetwork"
1.16200000000003,0.0219999999999914,1.17800000001444,0,0,"ggnetwork"
1.21399999999994,0.0220000000000482,1.22999999998137,0,0,"ggnetwork"
1.1719999999998,0.0199999999999818,1.18499999999767,0,0,"ggnetwork"
1.14699999999993,0.0200000000000387,1.16100000002189,0,0,"ggnetwork"
1.14900000000011,0.0219999999999914,1.16499999997905,0,0,"ggnetwork"
1.15200000000004,0.021000000000015,1.16699999995762,0,0,"ggnetwork"
1.19699999999989,0.021000000000015,1.21100000001024,0,0,"ggnetwork"
1.16300000000001,0.0190000000000055,1.17599999997765,0,0,"ggnetwork"
